id,name,id_2,startDay,startTime,endDay,endTime,Car,Hov2,Hov3,Truck,Motorcycle,Rv,ablePri2AxlesAuto,ablePri3AxlesAuto,ablePri4AxlesAuto,ablePri2AxlesDualTire,ablePri3AxlesDualTire,ablePri4AxlesDualTire,ablePri2AxlesTNC,ablePri2AxlesTNCPool,ablePri2AxlesTaxi,ablePri2AxlesTaxiPool,ableSec2AxlesAuto,ableSec3AxlesAuto,ableSec4AxlesAuto,ableSec2AxlesDualTire,ableSec3AxlesDualTire,ableSec4AxlesDualTire,ableSec2AxlesTNC,ableSec2AxlesTNCPool,ableSec2AxlesTaxi,ableSec2AxlesTaxiPool,able22AxlesAuto,able23AxlesAuto,road,date
1069034,I-635,-1,Monday,05:00:00,Tuesday,10:00:00,1.36,1.36,1.36,4.08,1.36,4.08,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-12-1955
1069000,436B,-1,Wednesday,10:00:00,Friday,15:00:00,1.07,1.07,1.07,3.21,1.07,3.21,105,53,23,16,232,251,242,239,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-11-1955
1069002,LOOP,-1,Monday,15:00:00,Friday,19:00:00,1.07,1.07,1.07,3.21,1.07,3.21,127,56,24,15,212,236,247,225,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069004,WALNUT,-1,Monday,19:00:00,Friday,23:59:59,1.07,1.07,1.07,3.21,1.07,3.21,119,60,26,16,239,249,224,202,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-12-1955
1069006,EXIT,-1,Saturday,00:00:00,Sunday,23:59:59,1.07,1.07,1.07,3.21,1.07,3.21,,64,32,16,221,213,211,215,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-11-1955
1069008,27A,-1,Monday,00:00:00,Friday,05:00:00,1.43,1.43,1.43,4.29,1.43,4.29,123,50,21,16,208,230,220,231,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069010,T-25A I-35E,-1,Monday,05:00:00,Friday,10:00:00,1.43,1.43,1.43,4.29,1.43,4.29,119,57,31,10,210,201,250,243,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-12-1955
1069012,WEBB,-1,Monday,10:00:00,Friday,15:00:00,1.43,1.43,1.43,4.29,1.43,4.29,106,54,31,13,240,211,218,200,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-11-1955
1069014,Segment3-NB,-1,Monday,15:00:00,Friday,19:00:00,1.37,1.37,1.37,4.11,1.37,4.11,,64,32,16,240,228,241,234,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069016,PRESTON,-1,Monday,19:00:00,Friday,23:59:59,1.37,1.37,1.37,4.11,1.37,4.11,110,57,30,13,254,205,250,216,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-12-1955
1069018,TI,-1,Saturday,00:00:00,Sunday,23:59:59,1.37,1.37,1.37,4.11,1.37,4.11,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-11-1955
1069020,WEBB,-1,Saturday,00:00:00,Sunday,23:59:59,1.04,1.04,1.04,3.12,1.04,3.12,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,04-12-1955
1069022,DALLAS,-1,Monday,05:00:00,Wednesday,10:00:00,1.4,1.4,1.4,4.2,1.4,4.2,127,52,23,13,212,225,255,205,7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-12-1955
1069024,Segment2-WB,-1,Monday,10:00:00,Friday,15:00:00,1.4,1.4,1.4,4.2,1.4,4.2,119,59,31,13,223,211,212,237,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-11-1955
1069026,21B,-1,Thursday,15:00:00,Friday,19:00:00,1.37,1.37,1.37,4.11,1.37,4.11,126,57,31,14,200,210,231,240,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,04-12-1955
1069028,US,-1,Monday,19:00:00,Friday,23:59:59,1.37,1.37,1.37,4.11,1.37,4.11,128,64,32,16,221,252,226,221,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-12-1955
1069030,TI,-1,Saturday,00:00:00,Sunday,23:59:59,1.37,1.37,1.37,4.11,1.37,4.11,115,63,29,12,231,248,227,207,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-11-1955
1069034,I-635,-1,Monday,00:00:00,Friday,05:00:00,1.37,1.37,1.37,4.11,1.37,4.11,123,58,25,11,202,255,219,248,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069000,436B,-1,Monday,05:00:00,Friday,10:00:00,1.04,1.04,1.04,3.12,1.04,3.12,126,59,29,13,237,254,231,222,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-12-1955
1069002,LOOP,-1,Monday,10:00:00,Friday,15:00:00,1.04,1.04,1.04,3.12,1.04,3.12,126,53,26,12,245,238,200,209,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-11-1955
1069004,WALNUT,-1,Tuesday,15:00:00,Saturday,19:00:00,1.04,1.04,1.04,3.12,1.04,3.12,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,04-12-1955
1069006,EXIT,-1,Monday,15:00:00,Friday,19:00:00,1.04,1.04,1.04,3.12,1.04,3.12,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-12-1955
1069008,27A,-1,Monday,19:00:00,Friday,23:59:59,1.42,1.42,1.42,4.26,1.42,4.26,128,64,32,16,223,217,203,229,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-11-1955
1069010,T-25A I-35E,-1,Saturday,00:00:00,Sunday,23:59:59,1.42,1.42,1.42,4.26,1.42,4.26,117,57,29,10,220,253,200,236,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069012,WEBB,-1,Monday,00:00:00,Friday,05:00:00,1.42,1.42,1.42,4.26,1.42,4.26,126,52,30,12,249,213,222,214,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-12-1955
1069014,Segment3-NB,-1,Monday,05:00:00,Tuesday,10:00:00,1.37,1.37,1.37,4.11,1.37,4.11,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-11-1955
1069016,PRESTON,-1,Wednesday,10:00:00,Friday,15:00:00,1.37,1.37,1.37,4.11,1.37,4.11,105,53,23,16,232,251,242,239,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,04-12-1955
1069018,TI,-1,Monday,15:00:00,Friday,19:00:00,1.37,1.37,1.37,4.11,1.37,4.11,127,56,24,15,212,236,247,225,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-12-1955
1069020,WEBB,-1,Monday,19:00:00,Friday,23:59:59,1.04,1.04,1.04,3.12,1.04,3.12,119,60,26,16,239,249,224,202,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-11-1955
1069022,DALLAS,-1,Saturday,00:00:00,Sunday,23:59:59,1.44,1.44,1.44,4.32,1.44,4.32,,64,32,16,221,213,211,215,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069024,Segment2-WB,-1,Monday,00:00:00,Friday,05:00:00,1.44,1.44,1.44,4.32,1.44,4.32,123,50,21,16,208,230,220,231,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-12-1955
1069026,21B,-1,Monday,05:00:00,Friday,10:00:00,1.37,1.37,1.37,4.11,1.37,4.11,119,57,31,10,210,201,250,243,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-11-1955
1069028,US,-1,Monday,10:00:00,Friday,15:00:00,1.37,1.37,1.37,4.11,1.37,4.11,106,54,31,13,240,211,218,200,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069030,TI,-1,Monday,15:00:00,Friday,19:00:00,1.37,1.37,1.37,4.11,1.37,4.11,,64,32,16,240,228,241,234,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-12-1955
1069034,I-635,-1,Monday,19:00:00,Friday,23:59:59,1.37,1.37,1.37,4.11,1.37,4.11,110,57,30,13,254,205,250,216,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-11-1955
1069000,436B,-1,Saturday,00:00:00,Sunday,23:59:59,1.04,1.04,1.04,3.12,1.04,3.12,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,04-12-1955
1069002,LOOP,-1,Saturday,00:00:00,Sunday,23:59:59,1.04,1.04,1.04,3.12,1.04,3.12,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-12-1955
1069004,WALNUT,-1,Monday,05:00:00,Wednesday,10:00:00,1.04,1.04,1.04,3.12,1.04,3.12,127,52,23,13,212,225,255,205,7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-11-1955
1069006,EXIT,-1,Monday,10:00:00,Friday,15:00:00,1.04,1.04,1.04,3.12,1.04,3.12,119,59,31,13,223,211,212,237,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,04-12-1955
1069008,27A,-1,Thursday,15:00:00,Friday,19:00:00,1.39,1.39,1.39,4.17,1.39,4.17,126,57,31,14,200,210,231,240,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-12-1955
1069010,T-25A I-35E,-1,Monday,19:00:00,Friday,23:59:59,1.39,1.39,1.39,4.17,1.39,4.17,128,64,32,16,221,252,226,221,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-11-1955
1069012,WEBB,-1,Saturday,00:00:00,Sunday,23:59:59,1.39,1.39,1.39,4.17,1.39,4.17,115,63,29,12,231,248,227,207,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069014,Segment3-NB,-1,Monday,00:00:00,Friday,05:00:00,1.38,1.38,1.38,4.14,1.38,4.14,123,58,25,11,202,255,219,248,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-12-1955
1069016,PRESTON,-1,Monday,05:00:00,Friday,10:00:00,1.38,1.38,1.38,4.14,1.38,4.14,126,59,29,13,237,254,231,222,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-11-1955
1069018,TI,-1,Monday,10:00:00,Friday,15:00:00,1.38,1.38,1.38,4.14,1.38,4.14,126,53,26,12,245,238,200,209,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069020,WEBB,-1,Tuesday,15:00:00,Saturday,19:00:00,1.05,1.05,1.05,3.15,1.05,3.15,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-12-1955
1069022,DALLAS,-1,Monday,15:00:00,Friday,19:00:00,1.42,1.42,1.42,4.26,1.42,4.26,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-11-1955
1069024,Segment2-WB,-1,Monday,19:00:00,Friday,23:59:59,1.42,1.42,1.42,4.26,1.42,4.26,128,64,32,16,223,217,203,229,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069026,21B,-1,Saturday,00:00:00,Sunday,23:59:59,1.38,1.38,1.38,4.14,1.38,4.14,117,57,29,10,220,253,200,236,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-12-1955
1069028,US,-1,Monday,00:00:00,Friday,05:00:00,1.38,1.38,1.38,4.14,1.38,4.14,126,52,30,12,249,213,222,214,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-11-1955
1069030,TI,-1,Monday,05:00:00,Tuesday,10:00:00,1.38,1.38,1.38,4.14,1.38,4.14,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069034,I-635,-1,Wednesday,10:00:00,Friday,15:00:00,1.38,1.38,1.38,4.14,1.38,4.14,105,53,23,16,232,251,242,239,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-12-1955
1069000,436B,-1,Monday,15:00:00,Friday,19:00:00,1.41,1.41,1.41,4.23,1.41,4.23,127,56,24,15,212,236,247,225,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-11-1955
1069002,LOOP,-1,Monday,19:00:00,Friday,23:59:59,1.41,1.41,1.41,4.23,1.41,4.23,119,60,26,16,239,249,224,202,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069004,WALNUT,-1,Saturday,00:00:00,Sunday,23:59:59,1.41,1.41,1.41,4.23,1.41,4.23,,64,32,16,221,213,211,215,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-12-1955
1069006,EXIT,-1,Monday,00:00:00,Friday,05:00:00,1.41,1.41,1.41,4.23,1.41,4.23,123,50,21,16,208,230,220,231,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-11-1955
1069008,27A,-1,Monday,05:00:00,Friday,10:00:00,2.03,2.03,2.03,6.09,2.03,6.09,119,57,31,10,210,201,250,243,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,04-12-1955
1069010,T-25A I-35E,-1,Monday,10:00:00,Friday,15:00:00,2.03,2.03,2.03,6.09,2.03,6.09,106,54,31,13,240,211,218,200,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-12-1955
1069012,WEBB,-1,Monday,15:00:00,Friday,19:00:00,2.03,2.03,2.03,6.09,2.03,6.09,,64,32,16,240,228,241,234,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-11-1955
1069014,Segment3-NB,-1,Monday,19:00:00,Friday,23:59:59,1.46,1.46,1.46,4.38,1.46,4.38,110,57,30,13,254,205,250,216,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,04-12-1955
1069016,PRESTON,-1,Saturday,00:00:00,Sunday,23:59:59,1.46,1.46,1.46,4.38,1.46,4.38,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-12-1955
1069018,TI,-1,Saturday,00:00:00,Sunday,23:59:59,1.46,1.46,1.46,4.38,1.46,4.38,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-11-1955
1069020,WEBB,-1,Monday,05:00:00,Wednesday,10:00:00,1.2,1.2,1.2,3.6,1.2,3.6,127,52,23,13,212,225,255,205,7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,04-12-1955
1069022,DALLAS,-1,Monday,10:00:00,Friday,15:00:00,1.8,1.8,1.8,5.4,1.8,5.4,119,59,31,13,223,211,212,237,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-12-1955
1069024,Segment2-WB,-1,Thursday,15:00:00,Friday,19:00:00,1.8,1.8,1.8,5.4,1.8,5.4,126,57,31,14,200,210,231,240,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-11-1955
1069026,21B,-1,Monday,19:00:00,Friday,23:59:59,1.46,1.46,1.46,4.38,1.46,4.38,128,64,32,16,221,252,226,221,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069028,US,-1,Saturday,00:00:00,Sunday,23:59:59,1.46,1.46,1.46,4.38,1.46,4.38,115,63,29,12,231,248,227,207,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-12-1955
1069030,TI,-1,Monday,00:00:00,Friday,05:00:00,1.46,1.46,1.46,4.38,1.46,4.38,123,58,25,11,202,255,219,248,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-11-1955
1069034,I-635,-1,Monday,05:00:00,Friday,10:00:00,1.46,1.46,1.46,4.38,1.46,4.38,126,59,29,13,237,254,231,222,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,04-12-1955
1069000,436B,-1,Monday,10:00:00,Friday,15:00:00,1.54,1.54,1.54,4.62,1.54,4.62,126,53,26,12,245,238,200,209,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-12-1955
1069002,LOOP,-1,Tuesday,15:00:00,Saturday,19:00:00,1.54,1.54,1.54,4.62,1.54,4.62,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-11-1955
1069004,WALNUT,-1,Monday,15:00:00,Friday,19:00:00,1.54,1.54,1.54,4.62,1.54,4.62,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,04-12-1955
1069006,EXIT,-1,Monday,19:00:00,Friday,23:59:59,1.54,1.54,1.54,4.62,1.54,4.62,128,64,32,16,223,217,203,229,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-12-1955
1069008,27A,-1,Saturday,00:00:00,Sunday,23:59:59,2.69,2.69,2.69,8.07,2.69,8.07,117,57,29,10,220,253,200,236,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-11-1955
1069010,T-25A I-35E,-1,Monday,00:00:00,Friday,05:00:00,2.69,2.69,2.69,8.07,2.69,8.07,126,52,30,12,249,213,222,214,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,04-12-1955
1069012,WEBB,-1,Monday,05:00:00,Tuesday,10:00:00,2.69,2.69,2.69,8.07,2.69,8.07,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-12-1955
1069020,WEBB,-1,Wednesday,10:00:00,Friday,15:00:00,1.39,1.39,1.39,4.17,1.39,4.17,105,53,23,16,232,251,242,239,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-11-1955
1069022,DALLAS,-1,Monday,15:00:00,Friday,19:00:00,2.41,2.41,2.41,7.23,2.41,7.23,127,56,24,15,212,236,247,225,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069024,Segment2-WB,-1,Monday,19:00:00,Friday,23:59:59,2.41,2.41,2.41,7.23,2.41,7.23,119,60,26,16,239,249,224,202,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-12-1955
1069000,436B,-1,Saturday,00:00:00,Sunday,23:59:59,1.57,1.57,1.57,4.71,1.57,4.71,,64,32,16,221,213,211,215,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069002,LOOP,-1,Monday,00:00:00,Friday,05:00:00,1.57,1.57,1.57,4.71,1.57,4.71,123,50,21,16,208,230,220,231,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-12-1955
1069004,WALNUT,-1,Monday,05:00:00,Friday,10:00:00,1.57,1.57,1.57,4.71,1.57,4.71,119,57,31,10,210,201,250,243,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-11-1955
1069006,EXIT,-1,Monday,10:00:00,Friday,15:00:00,1.57,1.57,1.57,4.71,1.57,4.71,106,54,31,13,240,211,218,200,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069008,27A,-1,Monday,15:00:00,Friday,19:00:00,2.88,2.88,2.88,8.64,2.88,8.64,,64,32,16,240,228,241,234,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-12-1955
1069010,T-25A I-35E,-1,Monday,19:00:00,Friday,23:59:59,2.88,2.88,2.88,8.64,2.88,8.64,110,57,30,13,254,205,250,216,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-11-1955
1069012,WEBB,-1,Saturday,00:00:00,Sunday,23:59:59,2.88,2.88,2.88,8.64,2.88,8.64,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,04-12-1955
1069014,Segment3-NB,-1,Saturday,00:00:00,Sunday,23:59:59,1.81,1.81,1.81,5.43,1.81,5.43,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-12-1955
1069016,PRESTON,-1,Monday,05:00:00,Wednesday,10:00:00,1.81,1.81,1.81,5.43,1.81,5.43,127,52,23,13,212,225,255,205,7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-11-1955
1069018,TI,-1,Monday,10:00:00,Friday,15:00:00,1.81,1.81,1.81,5.43,1.81,5.43,119,59,31,13,223,211,212,237,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,04-12-1955
1069020,WEBB,-1,Thursday,15:00:00,Friday,19:00:00,1.41,1.41,1.41,4.23,1.41,4.23,126,57,31,14,200,210,231,240,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-12-1955
1069022,DALLAS,-1,Monday,19:00:00,Friday,23:59:59,2.61,2.61,2.61,7.83,2.61,7.83,128,64,32,16,221,252,226,221,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-11-1955
1069024,Segment2-WB,-1,Saturday,00:00:00,Sunday,23:59:59,2.61,2.61,2.61,7.83,2.61,7.83,115,63,29,12,231,248,227,207,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069026,21B,-1,Monday,00:00:00,Friday,05:00:00,1.81,1.81,1.81,5.43,1.81,5.43,123,58,25,11,202,255,219,248,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-12-1955
1069028,US,-1,Monday,05:00:00,Friday,10:00:00,1.81,1.81,1.81,5.43,1.81,5.43,126,59,29,13,237,254,231,222,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-11-1955
1069030,TI,-1,Monday,10:00:00,Friday,15:00:00,1.81,1.81,1.81,5.43,1.81,5.43,126,53,26,12,245,238,200,209,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069034,I-635,-1,Tuesday,15:00:00,Saturday,19:00:00,1.81,1.81,1.81,5.43,1.81,5.43,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-12-1955
1069000,436B,-1,Monday,15:00:00,Friday,19:00:00,1.61,1.61,1.61,4.83,1.61,4.83,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-11-1955
1069002,LOOP,-1,Monday,19:00:00,Friday,23:59:59,1.61,1.61,1.61,4.83,1.61,4.83,128,64,32,16,223,217,203,229,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069004,WALNUT,-1,Saturday,00:00:00,Sunday,23:59:59,1.61,1.61,1.61,4.83,1.61,4.83,117,57,29,10,220,253,200,236,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-12-1955
1069006,EXIT,-1,Monday,00:00:00,Friday,05:00:00,1.61,1.61,1.61,4.83,1.61,4.83,126,52,30,12,249,213,222,214,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-11-1955
1069008,27A,-1,Monday,05:00:00,Tuesday,10:00:00,3.18,3.18,3.18,9.54,3.18,9.54,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069010,T-25A I-35E,-1,Wednesday,10:00:00,Friday,15:00:00,3.18,3.18,3.18,9.54,3.18,9.54,105,53,23,16,232,251,242,239,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,I-635 TEXpress,01-12-1955
1069012,WEBB,-1,Monday,15:00:00,Friday,19:00:00,3.18,3.18,3.18,9.54,3.18,9.54,127,56,24,15,212,236,247,225,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-11-1955
1069014,Segment3-NB,-1,Monday,19:00:00,Friday,23:59:59,1.81,1.81,1.81,5.43,1.81,5.43,119,60,26,16,239,249,224,202,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,04-12-1955
1069016,PRESTON,-1,Saturday,00:00:00,Sunday,23:59:59,1.81,1.81,1.81,5.43,1.81,5.43,,64,32,16,221,213,211,215,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-12-1955
1069018,TI,-1,Monday,00:00:00,Friday,05:00:00,1.81,1.81,1.81,5.43,1.81,5.43,123,50,21,16,208,230,220,231,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,I-635 TEXpress,01-11-1955
